#tile_ID  tile_obs  tile_log
1995    0        null
1996    0        null
1997    0        null
1998    0        null
1999    0        null
2000    0        null
2001    0        null
2002    0        null
2003    0        null
2004    0        null
2005    0        null
2006    0        null
2007    0        null
2008    0        null
2009    0        null
2010    0        null
2011    0        null
2012    0        null
2013    0        null
2014    0        null
2015    0        null
2016    0        null
2017    0        null
2018    0        null
2019    0        null
2020    0        null
2021    0        null
2022    0        null
2023    0        null
2024    0        null
2025    0        null
2026    0        null
2027    0        null
2028    0        null
2029    0        null
2030    0        null
2031    0        null
2032    0        null
2033    0        null
2034    0        null
2035    0        null
2036    0        null
2037    0        null
2038    0        null
2039    0        null
2040    0        null
2041    0        null
2042    0        null
2043    0        null
2044    0        null
2045    0        null
2046    0        null
2047    0        null
2048    0        null
2049    0        null
2050    0        null
2051    0        null
2052    0        null
2053    0        null
2054    0        null
2055    0        null
2056    0        null
2057    0        null
2058    0        null
2059    0        null
2060    0        null
2061    0        null
2062    0        null
2063    0        null
2064    0        null
2065    0        null
2066    0        null
2067    0        null
2068    0        null
2069    0        null
2070    0        null
2071    0        null
2072    0        null
2073    0        null
2074    0        null
2075    0        null
2076    0        null
2077    0        null
2078    0        null
2079    0        null
2080    0        null
2081    0        null
2082    0        null
2083    0        null
2084    0        null
2085    0        null
2086    0        null
2087    0        null
2088    0        null
2089    0        null
2090    0        null
2091    0        null
2092    0        null
2093    0        null
2094    0        null
2095    0        null
2096    0        null
2097    0        null
2098    0        null
2099    0        null
2100    0        null
2101    0        null
2102    0        null
2103    0        null
2104    0        null
2105    0        null
2106    0        null
2107    0        null
2108    0        null
2109    0        null
2110    0        null
2111    0        null
2112    0        null
2113    0        null
2114    0        null
2115    0        null
2116    0        null
2117    0        null
2118    0        null
2119    0        null
2120    0        null
2121    0        null
2122    0        null
2123    0        null
2124    0        null
2125    0        null
2126    0        null
2127    0        null
2128    0        null
2129    0        null
2130    0        null
2131    0        null
2132    0        null
2133    0        null
2134    0        null
2135    0        null
2136    0        null
2137    0        null
2138    0        null
2139    0        null
2140    0        null
2141    0        null
2142    0        null
2143    0        null
2144    0        null
2145    0        null
2146    0        null
2147    0        null
2148    0        null
2149    0        null
2150    0        null
2151    0        null
2152    0        null
2153    0        null
2154    0        null
2155    0        null
2156    0        null
2157    0        null
2158    0        null
2159    0        null
2160    0        null
2161    0        null
2162    0        null
2163    0        null
2164    0        null
2165    0        null
2166    0        null
2167    0        null
2168    0        null
2169    0        null
2170    0        null
2171    0        null
2172    0        null
2173    0        null
2174    0        null
2175    0        null
2176    0        null
2177    0        null
2178    0        null
2179    0        null
2180    0        null
2181    0        null
2182    0        null
2183    0        null
2184    0        null
2185    0        null
2186    0        null
2187    0        null
2188    0        null
2189    0        null
2190    0        null
2191    0        null
2192    0        null
2193    0        null
2194    0        null
2195    0        null
2196    0        null
2197    0        null
2198    0        null
2199    0        null
2200    0        null
2201    0        null
2202    0        null
2203    0        null
2204    0        null
2205    0        null
2206    0        null
2207    0        null
2208    0        null
2209    0        null
2210    0        null
2211    0        null
2212    0        null
2213    0        null
2214    0        null
2215    0        null
2216    0        null
2217    0        null
2218    0        null
2219    0        null
2220    0        null
2221    0        null
2222    0        null
2223    0        null
2224    0        null
2225    0        null
2226    0        null
2227    0        null
2228    0        null
2229    0        null
2230    0        null
2231    0        null
2232    0        null
2233    0        null
2234    0        null
2235    0        null
2236    0        null
2237    0        null
2238    0        null
2239    0        null
2240    0        null
2241    0        null
2242    0        null
2243    0        null
2244    0        null
2245    0        null
2246    0        null
2247    0        null
2248    0        null
2249    0        null
2250    0        null
2251    0        null
2252    0        null
2253    0        null
2254    0        null
2255    0        null
2256    0        null
2257    0        null
2258    0        null
2259    0        null
2260    0        null
2261    0        null
2262    0        null
2263    0        null
2264    0        null
2265    0        null
2266    0        null
2267    0        null
2268    0        null
2269    0        null
2270    0        null
2271    0        null
2272    0        null
2273    0        null
2274    0        null
2275    0        null
2276    0        null
2277    0        null
2278    0        null
2279    0        null
2280    0        null
2281    0        null
2282    0        null
2283    0        null
2284    0        null
2285    0        null
2286    0        null
2287    0        null
2288    0        null
2289    0        null
2290    0        null
2291    0        null
2292    0        null
2293    0        null
2294    0        null
2295    0        null
2296    0        null
2297    0        null
2298    0        null
2299    0        null
2300    0        null
2301    0        null
2302    0        null
2303    0        null
2304    0        null
2305    0        null
2306    0        null
2307    0        null
2308    0        null
2309    0        null
2310    0        null
2311    0        null
2312    0        null
2313    0        null
2314    0        null
2315    0        null
2316    0        null
2317    0        null
2318    0        null
2319    0        null
2320    0        null
2321    0        null
2322    0        null
2323    0        null
2324    0        null
2325    0        null
2326    0        null
2327    0        null
2328    0        null
2329    0        null
2330    0        null
2331    0        null
2332    0        null
2333    0        null
2334    0        null
2335    0        null
2336    0        null
2337    0        null
2338    0        null
2339    0        null
2340    0        null
2341    0        null
2342    0        null
2343    0        null
2344    0        null
2345    0        null
2346    0        null
2347    0        null
2348    0        null
2349    0        null
2350    0        null
2351    0        null
2352    0        null
2353    0        null
2354    0        null
2355    0        null
2356    0        null
2357    0        null
2358    0        null
2359    0        null
2360    0        null
2361    0        null
2362    0        null
2363    0        null
2364    0        null
2365    0        null
2366    0        null
2367    0        null
2368    0        null
2369    0        null
2370    0        null
2371    0        null
2372    0        null
2373    0        null
2374    0        null
2375    0        null
2376    0        null
2377    0        null
2378    0        null
2379    0        null
2380    0        null
2381    0        null
2382    0        null
2383    0        null
2384    0        null
2385    0        null
2386    0        null
2387    0        null
2388    0        null
2389    0        null
2390    0        null
2391    0        null
2392    0        null
2393    0        null
2394    0        null
2395    0        null
2396    0        null
2397    0        null
2398    0        null
2399    0        null
2400    0        null
2401    0        null
2402    0        null
2403    0        null
2404    0        null
2405    0        null
2406    0        null
2407    0        null
2408    0        null
2409    0        null
2410    0        null
2411    0        null
2412    0        null
2413    0        null
2414    0        null
2415    0        null
2416    0        null
2417    0        null
2418    0        null
2419    0        null
2420    0        null
2421    0        null
2422    0        null
2423    0        null
2424    0        null
2425    0        null
2426    0        null
2427    0        null
2428    0        null
2429    0        null
2430    0        null
2431    0        null
2432    0        null
2433    0        null
2434    0        null
2435    0        null
2436    0        null
2437    0        null
2438    0        null
2439    0        null
2440    0        null
2441    0        null
2442    0        null
2443    0        null
2444    0        null
2445    0        null
2446    0        null
2447    0        null
2448    0        null
2449    0        null
2450    0        null
2451    0        null
2452    0        null
2453    0        null
2454    0        null
2455    0        null
2456    0        null
2457    0        null
2458    0        null
2459    0        null
2460    0        null
2461    0        null
2462    0        null
2463    0        null
2464    0        null
2465    0        null
2466    0        null
2467    0        null
2468    0        null
2469    0        null
2470    0        null
2471    0        null
2472    0        null
2473    0        null
2474    0        null
2475    0        null
2476    0        null
2477    0        null
2478    0        null
2479    0        null
2480    0        null
2481    0        null
2482    0        null
2483    0        null
2484    0        null
2485    0        null
2486    0        null
2487    0        null
2488    0        null
2489    0        null
2490    0        null
2491    0        null
2492    0        null
2493    0        null
2494    0        null
2495    0        null
2496    0        null
2497    0        null
2498    0        null
2499    0        null
2500    0        null
2501    0        null
2502    0        null
2503    0        null
2504    0        null
2505    0        null
2506    0        null
2507    0        null
2508    0        null
2509    0        null
2510    0        null
2511    0        null
2512    0        null
2513    0        null
2514    0        null
2515    0        null
2516    0        null
2517    0        null
2518    0        null
2519    0        null
2520    0        null
2521    0        null
2522    0        null
2523    0        null
2524    0        null
2525    0        null
2526    0        null
2527    0        null
2528    0        null
2529    0        null
2530    0        null
2531    0        null
2532    0        null
2533    0        null
2534    0        null
2535    0        null
2536    0        null
2537    0        null
2538    0        null
2539    0        null
2540    0        null
2541    0        null
2542    0        null
2543    0        null
2544    0        null
2545    0        null
2546    0        null
2547    0        null
2548    0        null
2549    0        null
2550    0        null
2551    0        null
2552    0        null
2553    0        null
2554    0        null
2555    0        null
2556    0        null
2557    0        null
2558    0        null
2559    0        null
2560    0        null
2561    0        null
2562    0        null
2563    0        null
2564    0        null
2565    0        null
2566    0        null
2567    0        null
2568    0        null
2569    0        null
2570    0        null
2571    0        null
2572    0        null
2573    0        null
2574    0        null
2575    0        null
2576    0        null
2577    0        null
2578    0        null
2579    0        null
2580    0        null
2581    0        null
2582    0        null
2583    0        null
2584    0        null
2585    0        null
2586    0        null
2587    0        null
2588    0        null
2589    0        null
2590    0        null
2591    0        null
2592    0        null
2593    0        null
2594    0        null
2595    0        null
2596    0        null
2597    0        null
2598    0        null
2599    0        null
2600    0        null
2601    0        null
2602    0        null
2603    0        null
2604    0        null
2605    0        null
2606    0        null
2607    0        null
2608    0        null
2609    0        null
2610    0        null
2611    0        null
2612    0        null
2613    0        null
2614    0        null
2615    0        null
2616    0        null
2617    0        null
2618    0        null
2619    0        null
2620    0        null
2621    0        null
2622    0        null
2623    0        null
2624    0        null
2625    0        null
2626    0        null
2627    0        null
2628    0        null
2629    0        null
2630    0        null
2631    0        null
2632    0        null
2633    0        null
2634    0        null
2635    0        null
2636    0        null
2637    0        null
2638    0        null
2639    0        null
2640    0        null
2641    0        null
2642    0        null
2643    0        null
2644    0        null
2645    0        null
2646    0        null
2647    0        null
2648    0        null
2649    0        null
2650    0        null
2651    0        null
2652    0        null
2653    0        null
2654    0        null
2655    0        null
2656    0        null
2657    0        null
2658    0        null
2659    0        null
2660    0        null
2661    0        null
2662    0        null
2663    0        null
2664    0        null
2665    0        null
2666    0        null
2667    0        null
2668    0        null
2669    0        null
2670    0        null
2671    0        null
2672    0        null
2673    0        null
2674    0        null
2675    0        null
2676    0        null
2677    0        null
2678    0        null
2679    0        null
2680    0        null
2681    0        null
2682    0        null
2683    0        null
2684    0        null
2685    0        null
2686    0        null
2687    0        null
2688    0        null
2689    0        null
2690    0        null
2691    0        null
2692    0        null
2693    0        null
2694    0        null
2695    0        null
2696    0        null
2697    0        null
2698    0        null
2699    0        null
2700    0        null
2701    0        null
2702    0        null
2703    0        null
2704    0        null
2705    0        null
2706    0        null
2707    0        null
2708    0        null
2709    0        null
2710    0        null
2711    0        null
2712    0        null
2713    0        null
2714    0        null
2715    0        null
2716    0        null
2717    0        null
2718    0        null
2719    0        null
2720    0        null
2721    0        null
2722    0        null
2723    0        null
2724    0        null
2725    0        null
2726    0        null
2727    0        null
2728    0        null
2729    0        null
2730    0        null
2731    0        null
2732    0        null
2733    0        null
2734    0        null
2735    0        null
2736    0        null
2737    0        null
2738    0        null
2739    0        null
2740    0        null
2741    0        null
2742    0        null
2743    0        null
2744    0        null
2745    0        null
2746    0        null
2747    0        null
2748    0        null
2749    0        null
2750    0        null
2751    0        null
2752    0        null
2753    0        null
2754    0        null
2755    0        null
2756    0        null
2757    0        null
2758    0        null
2759    0        null
2760    0        null
2761    0        null
2762    0        null
2763    0        null
2764    0        null
2765    0        null
2766    0        null
2767    0        null
2768    0        null
2769    0        null
2770    0        null
2771    0        null
2772    0        null
2773    0        null
2774    0        null
2775    0        null
2776    0        null
2777    0        null
2778    0        null
2779    0        null
2780    0        null
2781    0        null
2782    0        null
2783    0        null
2784    0        null
2785    0        null
2786    0        null
2787    0        null
2788    0        null
2789    0        null
2790    0        null
2791    0        null
2792    0        null
2793    0        null
2794    0        null
2795    0        null
2796    0        null
2797    0        null
2798    0        null
2799    0        null
2800    0        null
2801    0        null
2802    0        null
2803    0        null
2804    0        null
2805    0        null
2806    0        null
2807    0        null
2808    0        null
2809    0        null
2810    0        null
2811    0        null
2812    0        null
2813    0        null
2814    0        null
2815    0        null
2816    0        null
2817    0        null
2818    0        null
2819    0        null
2820    0        null
2821    0        null
2822    0        null
2823    0        null
2824    0        null
2825    0        null
2826    0        null
2827    0        null
2828    0        null
2829    0        null
2830    0        null
2831    0        null
2832    0        null
2833    0        null
2834    0        null
2835    0        null
2836    0        null
2837    0        null
2838    0        null
2839    0        null
2840    0        null
2841    0        null
2842    0        null
2843    0        null
2844    0        null
2845    0        null
2846    0        null
2847    0        null
2848    0        null
2849    0        null
2850    0        null
2851    0        null
2852    0        null
2853    0        null
2854    0        null
2855    0        null
2856    0        null
2857    0        null
2858    0        null
2859    0        null
2860    0        null
2861    0        null
2862    0        null
2863    0        null
2864    0        null
2865    0        null
2866    0        null
2867    0        null
2868    0        null
2869    0        null
2870    0        null
2871    0        null
2872    0        null
2873    0        null
2874    0        null
2875    0        null
2876    0        null
2877    0        null
2878    0        null
2879    0        null
2880    0        null
2881    0        null
2882    0        null
2883    0        null
2884    0        null
2885    0        null
2886    0        null
2887    0        null
2888    0        null
2889    0        null
2890    0        null
2891    0        null
2892    0        null
2893    0        null
2894    0        null
2895    0        null
2896    0        null
2897    0        null
2898    0        null
2899    0        null
2900    0        null
2901    0        null
2902    0        null
2903    0        null
2904    0        null
2905    0        null
2906    0        null
2907    0        null
2908    0        null
2909    0        null
2910    0        null
2911    0        null
2912    0        null
2913    0        null
2914    0        null
2915    0        null
2916    0        null
2917    0        null
2918    0        null
2919    0        null
2920    0        null
2921    0        null
2922    0        null
2923    0        null
2924    0        null
2925    0        null
2926    0        null
2927    0        null
2928    0        null
2929    0        null
2930    0        null
2931    0        null
2932    0        null
2933    0        null
2934    0        null
2935    0        null
2936    0        null
2937    0        null
2938    0        null
2939    0        null
2940    0        null
2941    0        null
2942    0        null
2943    0        null
2944    0        null
2945    0        null
2946    0        null
2947    0        null
2948    0        null
2949    0        null
2950    0        null
2951    0        null
2952    0        null
2953    0        null
2954    0        null
2955    0        null
2956    0        null
2957    0        null
2958    0        null
2959    0        null
2960    0        null
2961    0        null
2962    0        null
2963    0        null
2964    0        null
2965    0        null
2966    0        null
2967    0        null
2968    0        null
2969    0        null
2970    0        null
2971    0        null
2972    0        null
2973    0        null
2974    0        null
2975    0        null
2976    0        null
2977    0        null
2978    0        null
2979    0        null
2980    0        null
2981    0        null
2982    0        null
2983    0        null
2984    0        null
2985    0        null
2986    0        null
2987    0        null
2988    0        null
2989    0        null
2990    0        null
2991    0        null
2992    0        null
2993    0        null
2994    0        null
2995    0        null
2996    0        null
2997    0        null
2998    0        null
2999    0        null
3000    0        null
3001    0        null
3002    0        null
3003    0        null
3004    0        null
3005    0        null
3006    0        null
3007    0        null
3008    0        null
3009    0        null
3010    0        null
3011    0        null
3012    0        null
3013    0        null
3014    0        null
3015    0        null
3016    0        null
3017    0        null
3018    0        null
3019    0        null
3020    0        null
3021    0        null
3022    0        null
3023    0        null
3024    0        null
3025    0        null
3026    0        null
3027    0        null
3028    0        null
3029    0        null
3030    0        null
3031    0        null
3032    0        null
3033    0        null
3034    0        null
3035    0        null
3036    0        null
3037    0        null
3038    0        null
3039    0        null
3040    0        null
3041    0        null
3042    0        null
3043    0        null
3044    0        null
3045    0        null
3046    0        null
3047    0        null
3048    0        null
3049    0        null
3050    0        null
3051    0        null
3052    0        null
3053    0        null
3054    0        null
3055    0        null
3056    0        null
3057    0        null
3058    0        null
3059    0        null
3060    0        null
3061    0        null
3062    0        null
3063    0        null
3064    0        null
3065    0        null
3066    0        null
3067    0        null
3068    0        null
3069    0        null
3070    0        null
3071    0        null
3072    0        null
3073    0        null
3074    0        null
3075    0        null
3076    0        null
3077    0        null
3078    0        null
3079    0        null
3080    0        null
3081    0        null
3082    0        null
3083    0        null
3084    0        null
3085    0        null
3086    0        null
3087    0        null
3088    0        null
3089    0        null
3090    0        null
3091    0        null
3092    0        null
3093    0        null
3094    0        null
3095    0        null
3096    0        null
3097    0        null
3098    0        null
3099    0        null
3100    0        null
3101    0        null
3102    0        null
3103    0        null
3104    0        null
3105    0        null
3106    0        null
3107    0        null
3108    0        null
3109    0        null
3110    0        null
3111    0        null
3112    0        null
3113    0        null
3114    0        null
3115    0        null
3116    0        null
3117    0        null
3118    0        null
3119    0        null
3120    0        null
3121    0        null
3122    0        null
3123    0        null
3124    0        null
3125    0        null
3126    0        null
3127    0        null
3128    0        null
3129    0        null
3130    0        null
3131    0        null
3132    0        null
3133    0        null
3134    0        null
3135    0        null
3136    0        null
3137    0        null
3138    0        null
3139    0        null
3140    0        null
3141    0        null
3142    0        null
3143    0        null
3144    0        null
3145    0        null
3146    0        null
3147    0        null
3148    0        null
3149    0        null
3150    0        null
3151    0        null
3152    0        null
3153    0        null
3154    0        null
3155    0        null
3156    0        null
3157    0        null
3158    0        null
3159    0        null
3160    0        null
3161    0        null
3162    0        null
3163    0        null
3164    0        null
3165    0        null
3166    0        null
3167    0        null
3168    0        null
3169    0        null
3170    0        null
3171    0        null
3172    0        null
3173    0        null
3174    0        null
3175    0        null
3176    0        null
3177    0        null
3178    0        null
3179    0        null
3180    0        null
3181    0        null
3182    0        null
3183    0        null
3184    0        null
3185    0        null
3186    0        null
3187    0        null
3188    0        null
3189    0        null
3190    0        null
3191    0        null
3192    0        null
3193    0        null
3194    0        null
3195    0        null
3196    0        null
3197    0        null
3198    0        null
3199    0        null
3200    0        null
3201    0        null
3202    0        null
3203    0        null
3204    0        null
3205    0        null
3206    0        null
3207    0        null
3208    0        null
3209    0        null
3210    0        null
3211    0        null
3212    0        null
3213    0        null
3214    0        null
3215    0        null
3216    0        null
3217    0        null
3218    0        null
3219    0        null
3220    0        null
3221    0        null
3222    0        null
3223    0        null
3224    0        null
3225    0        null
3226    0        null
3227    0        null
3228    0        null
3229    0        null
3230    0        null
3231    0        null
3232    0        null
3233    0        null
3234    0        null
3235    0        null
3236    0        null
3237    0        null
3238    0        null
3239    0        null
3240    0        null
3241    0        null
3242    0        null
3243    0        null
3244    0        null
3245    0        null
3246    0        null
3247    0        null
3248    0        null
3249    0        null
3250    0        null
3251    0        null
3252    0        null
3253    0        null
3254    0        null
3255    0        null
3256    0        null
3257    0        null
3258    0        null
3259    0        null
3260    0        null
3261    0        null
3262    0        null
3263    0        null
3264    0        null
3265    0        null
3266    0        null
3267    0        null
3268    0        null
3269    0        null
3270    0        null
3271    0        null
3272    0        null
3273    0        null
3274    0        null
3275    0        null
3276    0        null
3277    0        null
3278    0        null
3279    0        null
3280    0        null
3281    0        null
3282    0        null
3283    0        null
3284    0        null
3285    0        null
3286    0        null
3287    0        null
3288    0        null
3289    0        null
3290    0        null
3291    0        null
3292    0        null
3293    0        null
3294    0        null
3295    0        null
3296    0        null
3297    0        null
3298    0        null
3299    0        null
3300    0        null
3301    0        null
3302    0        null
3303    0        null
3304    0        null
3305    0        null
3306    0        null
3307    0        null
3308    0        null
3309    0        null
3310    0        null
3311    0        null
3312    0        null
3313    0        null
3314    0        null
3315    0        null
3316    0        null
3317    0        null
3318    0        null
3319    0        null
3320    0        null
3321    0        null
3322    0        null
3323    0        null
3324    0        null
3325    0        null
3326    0        null
3327    0        null
3328    0        null
3329    0        null
3330    0        null
3331    0        null
3332    0        null
3333    0        null
3334    0        null
3335    0        null
3336    0        null
3337    0        null
3338    0        null
3339    0        null
3340    0        null
3341    0        null
3342    0        null
3343    0        null
3344    0        null
3345    0        null
3346    0        null
3347    0        null
3348    0        null
3349    0        null
3350    0        null
3351    0        null
3352    0        null
3353    0        null
3354    0        null
3355    0        null
3356    0        null
3357    0        null
3358    0        null
3359    0        null
3360    0        null
3361    0        null
3362    0        null
3363    0        null
3364    0        null
3365    0        null
3366    0        null
3367    0        null
3368    0        null
3369    0        null
3370    0        null
3371    0        null
3372    0        null
3373    0        null
3374    0        null
3375    0        null
3376    0        null
3377    0        null
3378    0        null
3379    0        null
3380    0        null
3381    0        null
3382    0        null
3383    0        null
3384    0        null
3385    0        null
3386    0        null
3387    0        null
3388    0        null
3389    0        null
3390    0        null
3391    0        null
3392    0        null
3393    0        null
3394    0        null
3395    0        null
3396    0        null
3397    0        null
3398    0        null
3399    0        null
3400    0        null
3401    0        null
3402    0        null
3403    0        null
3404    0        null
3405    0        null
3406    0        null
3407    0        null
3408    0        null
3409    0        null
3410    0        null
3411    0        null
3412    0        null
3413    0        null
3414    0        null
3415    0        null
3416    0        null
3417    0        null
3418    0        null
3419    0        null
3420    0        null
3421    0        null
3422    0        null
3423    0        null
3424    0        null
3425    0        null
3426    0        null
3427    0        null
3428    0        null
3429    0        null
3430    0        null
3431    0        null
3432    0        null
3433    0        null
3434    0        null
3435    0        null
3436    0        null
3437    0        null
3438    0        null
3439    0        null
3440    0        null
3441    0        null
3442    0        null
3443    0        null
3444    0        null
3445    0        null
3446    0        null
3447    0        null
3448    0        null
3449    0        null
3450    0        null
3451    0        null
3452    0        null
3453    0        null
3454    0        null
3455    0        null
3456    0        null
3457    0        null
3458    0        null
3459    0        null
3460    0        null
3461    0        null
3462    0        null
3463    0        null
3464    0        null
3465    0        null
3466    0        null
3467    0        null
3468    0        null
3469    0        null
3470    0        null
3471    0        null
3472    0        null
3473    0        null
3474    0        null
3475    0        null
3476    0        null
3477    0        null
3478    0        null
3479    0        null
3480    0        null
3481    0        null
3482    0        null
3483    0        null
3484    0        null
3485    0        null
3486    0        null
3487    0        null
3488    0        null
3489    0        null
3490    0        null
3491    0        null
3492    0        null
3493    0        null
3494    0        null
3495    0        null
3496    0        null
3497    0        null
3498    0        null
3499    0        null
3500    0        null
3501    0        null
3502    0        null
3503    0        null
3504    0        null
3505    0        null
3506    0        null
3507    0        null
3508    0        null
3509    0        null
3510    0        null
3511    0        null
3512    0        null
3513    0        null
3514    0        null
3515    0        null
3516    0        null
3517    0        null
3518    0        null
3519    0        null
3520    0        null
3521    0        null
3522    0        null
3523    0        null
3524    0        null
3525    0        null
3526    0        null
3527    0        null
3528    0        null
3529    0        null
3530    0        null
3531    0        null
3532    0        null
3533    0        null
3534    0        null
3535    0        null
3536    0        null
3537    0        null
3538    0        null
3539    0        null
3540    0        null
3541    0        null
3542    0        null
3543    0        null
3544    0        null
3545    0        null
3546    0        null
3547    0        null
3548    0        null
3549    0        null
3550    0        null
3551    0        null
3552    0        null
3553    0        null
3554    0        null
3555    0        null
3556    0        null
3557    0        null
3558    0        null
3559    0        null
3560    0        null
3561    0        null
3562    0        null
3563    0        null
3564    0        null
3565    0        null
3566    0        null
3567    0        null
3568    0        null
3569    0        null
3570    0        null
3571    0        null
3572    0        null
3573    0        null
3574    0        null
3575    0        null
3576    0        null
3577    0        null
3578    0        null
3579    0        null
3580    0        null
3581    0        null
3582    0        null
3583    0        null
3584    0        null
3585    0        null
3586    0        null
3587    0        null
3588    0        null
3589    0        null
3590    0        null
3591    0        null
3592    0        null
3593    0        null
3594    0        null
3595    0        null
3596    0        null
3597    0        null
3598    0        null
3599    0        null
3600    0        null
3601    0        null
3602    0        null
3603    0        null
3604    0        null
3605    0        null
3606    0        null
3607    0        null
3608    0        null
3609    0        null
3610    0        null
3611    0        null
3612    0        null
3613    0        null
3614    0        null
3615    0        null
3616    0        null
3617    0        null
3618    0        null
3619    0        null
3620    0        null
3621    0        null
3622    0        null
3623    0        null
3624    0        null
3625    0        null
3626    0        null
3627    0        null
3628    0        null
3629    0        null
3630    0        null
3631    0        null
3632    0        null
3633    0        null
3634    0        null
3635    0        null
3636    0        null
3637    0        null
3638    0        null
3639    0        null
3640    0        null
3641    0        null
3642    0        null
3643    0        null
3644    0        null
3645    0        null
3646    0        null
3647    0        null
3648    0        null
3649    0        null
3650    0        null
3651    0        null
3652    0        null
3653    0        null
3654    0        null
3655    0        null
3656    0        null
3657    0        null
3658    0        null
3659    0        null
3660    0        null
3661    0        null
3662    0        null
3663    0        null
3664    0        null
3665    0        null
3666    0        null
3667    0        null
3668    0        null
3669    0        null
3670    0        null
3671    0        null
3672    0        null
3673    0        null
3674    0        null
3675    0        null
3676    0        null
3677    0        null
3678    0        null
3679    0        null
3680    0        null
3681    0        null
3682    0        null
3683    0        null
3684    0        null
3685    0        null
3686    0        null
3687    0        null
3688    0        null
3689    0        null
3690    0        null
3691    0        null
3692    0        null
3693    0        null
3694    0        null
3695    0        null
3696    0        null
3697    0        null
3698    0        null
3699    0        null
3700    0        null
3701    0        null
3702    0        null
3703    0        null
3704    0        null
3705    0        null
3706    0        null
3707    0        null
3708    0        null
3709    0        null
3710    0        null
3711    0        null
3712    0        null
3713    0        null
3714    0        null
3715    0        null
3716    0        null
3717    0        null
3718    0        null
3719    0        null
3720    0        null
3721    0        null
3722    0        null
3723    0        null
3724    0        null
3725    0        null
3726    0        null
3727    0        null
3728    0        null
3729    0        null
3730    0        null
3731    0        null
3732    0        null
3733    0        null
3734    0        null
3735    0        null
3736    0        null
3737    0        null
3738    0        null
3739    0        null
3740    0        null
3741    0        null
3742    0        null
3743    0        null
3744    0        null
3745    0        null
3746    0        null
3747    0        null
3748    0        null
3749    0        null
3750    0        null
3751    0        null
3752    0        null
3753    0        null
3754    0        null
3755    0        null
3756    0        null
3757    0        null
3758    0        null
3759    0        null
3760    0        null
3761    0        null
3762    0        null
3763    0        null
3764    0        null
3765    0        null
3766    0        null
3767    0        null
3768    0        null
3769    0        null
3770    0        null
3771    0        null
3772    0        null
3773    0        null
3774    0        null
3775    0        null
3776    0        null
3777    0        null
3778    0        null
3779    0        null
3780    0        null
3781    0        null
3782    0        null
3783    0        null
3784    0        null
3785    0        null
3786    0        null
3787    0        null
3788    0        null
3789    0        null
3790    0        null
3791    0        null
3792    0        null
3793    0        null
3794    0        null
3795    0        null
3796    0        null
3797    0        null
3798    0        null
3799    0        null
3800    0        null
3801    0        null
3802    0        null
3803    0        null
3804    0        null
3805    0        null
3806    0        null
3807    0        null
3808    0        null
3809    0        null
3810    0        null
3811    0        null
3812    0        null
3813    0        null
3814    0        null
3815    0        null
3816    0        null
3817    0        null
3818    0        null
3819    0        null
3820    0        null
3821    0        null
3822    0        null
3823    0        null
3824    0        null
3825    0        null
3826    0        null
3827    0        null
3828    0        null
3829    0        null
3830    0        null
3831    0        null
3832    0        null
3833    0        null
3834    0        null
3835    0        null
3836    0        null
3837    0        null
3838    0        null
3839    0        null
3840    0        null
3841    0        null
3842    0        null
3843    0        null
3844    0        null
3845    0        null
3846    0        null
3847    0        null
3848    0        null
3849    0        null
3850    0        null
3851    0        null
3852    0        null
3853    0        null
3854    0        null
3855    0        null
3856    0        null
3857    0        null
3858    0        null
3859    0        null
3860    0        null
3861    0        null
3862    0        null
3863    0        null
3864    0        null
3865    0        null
3866    0        null
3867    0        null
3868    0        null
3869    0        null
3870    0        null
3871    0        null
3872    0        null
3873    0        null
3874    0        null
3875    0        null
3876    0        null
3877    0        null
3878    0        null
3879    0        null
3880    0        null
3881    0        null
3882    0        null
3883    0        null
3884    0        null
3885    0        null
3886    0        null
3887    0        null
3888    0        null
3889    0        null
3890    0        null
3891    0        null
3892    0        null
3893    0        null
3894    0        null
3895    0        null
3896    0        null
3897    0        null
3898    0        null
3899    0        null
3900    0        null
3901    0        null
3902    0        null
3903    0        null
3904    0        null
3905    0        null
3906    0        null
3907    0        null
3908    0        null
3909    0        null
3910    0        null
3911    0        null
3912    0        null
3913    0        null
3914    0        null
3915    0        null
3916    0        null
3917    0        null
3918    0        null
3919    0        null
3920    0        null
3921    0        null
3922    0        null
3923    0        null
3924    0        null
3925    0        null
3926    0        null
3927    0        null
3928    0        null
3929    0        null
3930    0        null
3931    0        null
3932    0        null
3933    0        null
3934    0        null
3935    0        null
3936    0        null
3937    0        null
3938    0        null
3939    0        null
3940    0        null
3941    0        null
3942    0        null
3943    0        null
3944    0        null
3945    0        null
3946    0        null
3947    0        null
3948    0        null
3949    0        null
3950    0        null
3951    0        null
3952    0        null
3953    0        null
3954    0        null
3955    0        null
3956    0        null
3957    0        null
3958    0        null
3959    0        null
3960    0        null
3961    0        null
3962    0        null
3963    0        null
3964    0        null
3965    0        null
3966    0        null
3967    0        null
3968    0        null
3969    0        null
3970    0        null
3971    0        null
3972    0        null
3973    0        null
3974    0        null
3975    0        null
3976    0        null
3977    0        null
3978    0        null
3979    0        null
3980    0        null
3981    0        null
3982    0        null
3983    0        null
3984    0        null
3985    0        null
3986    0        null
3987    0        null
3988    0        null
3989    0        null
3990    0        null
3991    0        null
